"Category","lastname","FirstName","id","Phone","Address1","city","state","Zip","CSZ","Email","entrydate","productid","lastresult","clq_id","cqd_id","dsp_id","src_id","sds_id","brn_id","PromoterName","SourceSubDescr","lr","dspdescr","NumDials","NumSuperseded","LastCallDescr","GSA","NetAmount","ApptDate","JobStatus","FullName","SDate","EDate","xsrc_id","xbrn_id","xSourceSubDescr","xPromoter","CurrentDateTime","UseColor","xGrade"
"Out-of-Area","","","398416","(555)555-0229","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","67","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398416","(555)555-0230","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","67","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398416","(555)555-0231","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","67","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398416","(555)555-0232","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","67","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398416","(555)555-0233","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","67","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398416","(555)555-0234","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","67","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0235","378927","(555)555-0235","","","","",",","person0235@example.com","2/6/2026","Win","NI","0","0","Data","Internet","FTLAU","","Internet, Lead Gurus","Lead Gurus","NI","Data-Data Only - No Appt","14","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398868","(555)555-0236","","","","",",","","2/6/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","13","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398869","(555)555-0237","","","","",",","","2/6/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","26","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398870","(555)555-0238","","","","",",","","2/6/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","32","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398871","(555)555-0239","","","","",",","","2/6/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","5","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398872","(555)555-0240","","","","",",","","2/6/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","2","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","","","398875","(555)555-0241","","","","",",","","2/6/2026","","AM","0","","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","125","3","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0242","398994","(555)555-0242","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0243","398995","(555)555-0243","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","30","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0244","399002","(555)555-0244","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0245","399041","(555)555-0245","","","","",",","","2/6/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","7","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0246","399041","(555)555-0246","","","","",",","","2/6/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","7","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0247","Given0247","398649","(555)555-0247","347 Example St","City0038","SC","90073","City0038, SC  90073","person0247@example.com","2/6/2026","","BZ","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","BZ","Data-Data Only - No Appt","25","0","Busy","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0248","Given0248","399011","(555)555-0248","348 Example St","City0005","FL","34446","City0005, FL  34446","person0248@example.com","2/6/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","28","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0249","Given0249","398792","(555)555-0249","349 Example St","City0039","FL","32119","City0039, FL  32119","person0249@example.com","2/6/2026","Win","AM","0","0","Data","Internet","","","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","33","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","Surname0250","Given0250","371929","(555)555-0250","350 Example St","City0040","FL","33950","City0040, FL  33950","","2/6/2026","","OS","0","0","Data","Iheart","","","","Simpletext","OS","Data-Data Only - No Appt","44","2","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0251","Given0251","398890","(555)555-0251","351 Example St","City0035","FL","32127","City0035, FL  32127","person0251@example.com","2/6/2026","Win","AM","0","0","Data","Internet","","","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","31","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0252","Given0252","398923","(555)555-0252","352 Example St","City0009","FL","34433","City0009, FL  34433","","2/6/2026","","","0","0","Data","Affiliates","Nash","","Affiliate, LeadPilot","LeadPilot","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0253","Given0253","398755","","","","","",",","person0253@example.com","2/6/2026","","","1","26","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0254","Given0254","223219","(555)555-0254","354 Example St","City0041","FL","34736","City0041, FL  34736","person0254@example.com","2/6/2026","","DNC","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","DNC","Data-Data Only - No Appt","5","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0255","Given0255","398865","(555)555-0255","355 Example St","City0042","FL","32931","City0042, FL  32931","person0255@example.com","2/6/2026","Win","OOA","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","OOA","Data-Data Only - No Appt","3","0","Out of Area","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0256","Given0256","363554","(555)555-0256","356 Example St","City0043","FL","32773","City0043, FL  32773","","2/6/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","2","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","266457","(555)555-0257","","","","",",","","2/7/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","29","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399046","","","City0044","FL","","City0044, FL","person0258@example.com","2/7/2026","","","1","31","Data","Affiliates","","","","Prolific Marketing","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399047","","","City0045","FL","","City0045, FL","person0259@example.com","2/7/2026","","","1","31","Data","Affiliates","","","","Prolific Marketing","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399145","(555)555-0260","","","","",",","","2/7/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399177","(555)555-0261","","","","",",","","2/7/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","34","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399191","(555)555-0262","","","","",",","","2/7/2026","","DNC","0","0","Data","Internet","Nash","","Internet, Googgle PPC Windows","Google PPC Windows","DNC","Data-Data Only - No Appt","1","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0263","399195","(555)555-0263","","","","",",","","2/7/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0264","399195","(555)555-0264","","","","",",","","2/7/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399265","(555)555-0265","","","","",",","","2/7/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","2","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399277","(555)555-0266","","","","",",","","2/7/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","29","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0267","399278","(555)555-0267","","","","",",","","2/7/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","20","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399303","(555)555-0268","","","","",",","","2/7/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399317","(555)555-0269","","","","",",","","2/7/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","5","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","Surname0270","Given0270","379788","(555)555-0270","370 Example St","City0046","FL","33511","City0046, FL  33511","person0270@example.com","2/7/2026","","NA","0","","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","69","2","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0271","Given0271","399358","(555)555-0271","","","","",",","person0271@example.com","2/7/2026","","DNC","0","0","DNC","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","DNC","DNC-Do Not Call","7","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0272","Given0272","395773","(555)555-0272","372 Example St","City0047","FL","33563","City0047, FL  33563","person0272@example.com","2/7/2026","","HU","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","HU","Data-Data Only - No Appt","3","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0273","Given0273","34002","(555)555-0273","373 Example St","City0048","FL","33778","City0048, FL  33778","person0273@example.com","2/7/2026","","TX","1","26","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","TX","Data-Data Only - No Appt","2","0","Trans to 3rd Party","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0274","Given0274","399306","(555)555-0274","374 Example St","City0049","FL","39272","City0049, FL  39272","person0274@example.com","2/7/2026","","RMH","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","RMH","Data-Data Only - No Appt","2","0","Renter/Mobile Home","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0275","Given0275","399188","(555)555-0275","375 Example St","City0035","FL","32128","City0035, FL  32128","person0275@example.com","2/7/2026","Win","COMP","0","0","Data","Internet","","","Internet, MyHomePros","MyHomePros","COMP","Data-Data Only - No Appt","17","0","Bought Competition","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0276","Given0276","183215","(555)555-0276","376 Example St","City0050","FL","34652","City0051, FL  34652","person0276@example.com","2/7/2026","","NI","0","","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","12","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0277","Given0277","399313","(555)555-0277","377 Example St","City0034","FL","32968","City0034, FL  32968","person0277@example.com","2/7/2026","","HU","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","HU","Data-Data Only - No Appt","10","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","321727","(555)555-0278","","","","",",","","2/8/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399348","(555)555-0279","","","","",",","","2/8/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","4","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399348","(555)555-0280","","","","",",","","2/8/2026","","","0","0","Data","Iheart","","","","Simpletext","","Data-Data Only - No Appt","4","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399418","(555)555-0281","","","","",",","","2/8/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","2","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399418","(555)555-0282","","","","",",","","2/8/2026","","","0","0","Data","Iheart","","","","Simpletext","","Data-Data Only - No Appt","2","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0283","399446","(555)555-0283","","","","",",","","2/8/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","9","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0284","399448","(555)555-0284","","","","",",","","2/8/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","24","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0285","Given0285","399468","(555)555-0285","385 Example St","City0036","FL","33145","City0036, FL  33145","person0285@example.com","2/8/2026","","NI","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0286","Given0286","399206","(555)555-0286","386 Example St","City0052","FL","32779","City0052, FL  32779","person0286@example.com","2/8/2026","","NA","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","Data-Data Only - No Appt","35","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0287","Given0287","399417","(555)555-0287","387 Example St","City0053","GA","30034","City0053, GA  30034","person0287@example.com","2/8/2026","","OOA","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","OOA","Data-Data Only - No Appt","3","0","Out of Area","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0288","Given0288","399460","(555)555-0288","","","","",",","person0288@example.com","2/8/2026","","NI","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0289","Given0289","399525","","","","nu","",", nu","person0289@example.com","2/8/2026","","","1","9","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0290","Given0290","399329","(555)555-0290","","","","36040",",     36040","person0290@example.com","2/8/2026","","","0","0","Data","Internet","","","Internet, Socius Marketing","Google PPC Windows","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0291","Given0291","399469","(555)555-0291","","","","",",","","2/8/2026","Door","NA","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","Data-Data Only - No Appt","25","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0292","Given0292","399465","(555)555-0292","","","nu","",", nu","","2/8/2026","","NA","0","","DNC","Internet","Nash","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","DNC-Do Not Call","21","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0293","Given0293","399425","(555)555-0293","393 Example St","City0032","FL","","City0032, FL","person0293@example.com","2/8/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","29","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0294","Given0294","399522","(555)555-0294","394 Example St","City0054","FL","77566","City0054, FL  77566","person0294@example.com","2/8/2026","","OS","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","OS","Data-Data Only - No Appt","4","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0295","Given0295","399340","(555)555-0295","","","","",",","person0295@example.com","2/8/2026","","AM","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","AM","Data-Data Only - No Appt","23","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0296","Given0296","399340","(555)555-0296","","","","",",","person0296@example.com","2/8/2026","","AM","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","AM","Data-Data Only - No Appt","23","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0297","343066","(555)555-0297","","","","",",","","2/9/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","31","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0298","371928","(555)555-0298","","","","",",","","2/9/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","29","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","","Given0299","368973","(555)555-0299","","","","",",","","2/9/2026","","NA","0","","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","60","1","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398009","(555)555-0300","","","","",",","","2/9/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","14","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0301","399498","(555)555-0301","","","","",",","","2/9/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","36","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0302","399502","(555)555-0302","","","","",",","","2/9/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","39","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","399504","(555)555-0303","","","","",",","","2/9/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","12","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0304","399521","(555)555-0304","","","","",",","","2/9/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","37","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
