"id","District","Market","custname","city","ContractDate","grossamount","job_id","contractid","ProductID","ProductID2","ProductID3","ProductID4","Status","Subsourcedescr","TotalDue","Phone","Email","MostRecentNoteHOA","FinanceSource1","FinanceSource2","FinanceSource3","fullname","SDate","EDate","xjbs_id","CurrentDateTime","UseColor"
"411768","FTMYR","FTMYR","Surname0250, Given0250","City0056","03/16/26","10551","57140","34932","Win","","","","Dead Deal","Canvass","-250","(555)555-0250","person0250@example.com","04/08/2026 - Xxxxx, Xxxxxxx - Xxxxxxx xxxxx xxx & xxx:

Xxx xx xxxxxxx xxx xxxxxx xxxxx xxxxxx? X xxxx xxxx xx xxxx xx X xxxxxx xxxxx xxxxxxx xx xxxx XXX xx xxx?","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411700","FTLAU","FTLAU","Surname0251, Given0251","City0098","03/16/26","22749","57141","34929","Win","","","","Cancelled","Lead Gurus","0.0000","(555)555-0251","person0251@example.com","03/17/2026 - Xxxxx, Xxxxx - XXX xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408987","ORL","ORL","Surname0252, Given0252","City0099","03/16/26","22000","57142","34941","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0252","person0252@example.com","04/06/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411572","FTMYR","FTMYR","Surname0253, Given0253","City0014","03/16/26","34826","57143","34937","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0253","person0253@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411569","FTMYR","FTMYR","Surname0254, Given0254","City0000","03/16/26","13715","57144","34939","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0254","person0254@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411513","STPET","STPET","Surname0255, Given0255","City0100","03/16/26","29572","57145","34993","Win","","","","Paid In Full","Facebook","0.0000","(555)555-0255","person0255@example.com","03/26/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxx 03/21/26**

**Xxxx Xxxxxx xx xxxxxx, xxxxxx xxxx xxxx xx xxxx xx xxx xx xxxx xx XXX**","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407801","STPET","STPET","Surname0256, Given0256","City0078","03/17/26","11921","57146","34994","Win","","","","Cancelled By Mgt","Customer Referral","0.0000","(555)555-0256","person0256@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410952","ORL","ORL","Surname0257, Given0257","City0101","03/17/26","19984","57147","35017","Win","","","","Paid In Full","Google Service Ads","0.0000","(555)555-0257","person0257@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"401708","STPET","STPET","Surname0258, Given0258","City0043","03/17/26","11313","57148","34995","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0258","person0258@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411906","FTMYR","FTMYR","Surname0259, Given0259","City0056","03/17/26","16564","57149","34954","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0259","person0259@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"334456","ORL","ORL","Surname0260, Given0260","City0102","03/17/26","18000","57150","34981","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0260","person0260@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411477","SAR","SAR","Surname0261, Given0261","City0008","03/17/26","5963","57151","34997","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0261","person0261@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"238618","","MIAMI","Surname0262, Given0262","City0103","03/17/26","60815","57153","35004","Win","","","","Dead Deal","Lead Gurus","0.0000","(555)555-0262","person0262@example.com","03/20/2026 - Xxxxx, Xxxxx - Xxx xxxxxxxx***XXX***
XXX xxxxxxxx
Xxxx Xxxx Xxxxxxxxx Xxxxxxxxxxx
1541 XX 12 Xxx Xxxxx 37
Xxxxxxxxx, XX 33034
xxxxxxxx@xxxxx.xxx


XXX xxxxxxxx

Xxxxxx xx Xxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411799","FTMYR","FTMYR","Surname0263, Given0263","City0016","03/17/26","19106","57154","34963","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0263","person0263@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"52564","SAR","SAR","Surname0264, Given0264","City0008","03/17/26","11392","57155","34973","Door","","","","Paid In Full","Canvass","0.0000","(555)555-0264","person0264@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"378303","LAKE","LAKE","Surname0265, Given0265","City0104","03/17/26","21876","57156","34967","Win","","","","Cancelled","Lead Gurus","0.0000","(555)555-0265","person0265@example.com","03/18/2026 - Xxxxx, Xxxxxxxx - Xxxxxxxxx'x Xxxxxxxxxxx XXX Xxxxxxxx
XXX Xxxx Xxxxxxxx Xxx
Xxxxxxx Xxxxxx Xxxxxx
XXX Xxxxxxx Xxxxxxxx Xxxxxxx Xxxxxx
XXX Xxxxx 863-427-7100
XXX Xxxxx Xxxxxxxxxx@xxx.xxx
","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411764","FTMYR","FTMYR","Surname0266, Given0266","City0105","03/17/26","41592","57157","34964","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0266","person0266@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410121","FTMYR","FTMYR","Surname0267, Given0267","City0026","03/17/26","23237","57158","34962","Win","","","","Scheduled","Lead Gurus","22987","(555)555-0267","person0267@example.com","06/10/2026 - Xxxxx, Xxxxxxx - Xxxx XXX:
Xxxx xxxxxxx, 

                Xxxxxx xxx xxx xxxxxxxx xxxx xxx xxxxxxxxxxx xx Xxxxxxxx XX xxx xx xxxx xx xxx XXX xxxxxxxxxxx. 

10.1 Xxxx xxxxx xxx xxxxxxxxxxxxxx xxxxx xx xxxxxx xxxxxxxx xx xxx xxxxxxx xx xxx Xxxxx xx xxx xxxxxxxxxx xxxxxxxxx xx xxxxxxx xx xxxxxxxxxx xxxx xxxxxx xxxxxx (30) xxxx xxxxx xxxx xxx xxx xxxxxxxxxx xxxxxxxxxxx xxxxxxxxxx xxxxxxxxx xx xxx Xxxxx xx xxxxxxxxx xxxx xxxx xxxxxxxxx xxx xxxxxx.
","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411334","LAKE","LAKE","Surname0268, Given0268","City0011","03/17/26","5477","57159","35051","Win","","","","Cancelled","Lead Gurus","0.0000","(555)555-0268","person0268@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"379773","STPET","STPET","Surname0269, Given0269","City0037","03/17/26","32275","57160","34998","Win","","","","Paid In Full","Previous Customer","0.0000","(555)555-0269","person0269@example.com","04/08/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxx 03/24/26**","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412032","ORL","ORL","Surname0270, Given0270","City0046","03/17/26","22648","57161","34985","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0270","person0270@example.com","03/23/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"249824","FTMYR","FTMYR","Surname0271, Given0271","City0056","03/17/26","17664","57162","34965","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0271","person0271@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411829","FTMYR","FTMYR","Surname0272, Given0272","City0056","03/17/26","17826","57163","34961","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0272","person0272@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412197","SAR","SAR","Surname0273, Given0273","City0008","03/17/26","65000","57164","34999","Win","","","","Cancelled","Google PPC Windows","0.0000","(555)555-0273","person0273@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412352","STPET","STPET","Surname0274, Given0274","City0106","03/17/26","10000","57165","35000","Door","","","","Cancelled","Canvass","0.0000","(555)555-0274","person0274@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411099","JAX","JAX","Surname0275, Given0275","City0022","03/17/26","23353","57166","34969","Win","","","","Paid In Full","MyHomePros","0.0000","(555)555-0275","person0275@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411816","ORL","ORL","Surname0276, Given0276","City0089","03/17/26","12419","57454","35280","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0276","person0276@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"344332","FTMYR","FTMYR","Surname0277, Given0277","City0014","03/18/26","24203","57167","34966","Win","","","","Paid In Full","Previous Customer","0.0000","(555)555-0277","person0277@example.com","04/21/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411421","SAR","SAR","Surname0278, Given0278","City0008","03/18/26","11776","57168","35001","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0278","person0278@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412365","FTLAU","FTLAU","Surname0279, Given0279","City0030","03/18/26","9950","57169","34968","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0279","person0279@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411770","ORL","ORL","Surname0280, Given0280","City0107","03/18/26","18000","57170","34987","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0280","person0280@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411630","STPET","STPET","Surname0281, Given0281","City0033","03/18/26","21955","57171","35034","Win","","","","PIF Survey Ready","Lead Gurus","0.0000","(555)555-0281","person0281@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410408","STPET","STPET","Surname0282, Given0282","City0108","03/18/26","7599","57172","35038","Win","","","","Credit Decline","Lead Gurus","-250","(555)555-0282","person0282@example.com","04/08/2026 - Xxxxxx, Xxxxxxx - Xxxxxxx XXX xxxxxx xx xxx xxxxx xxxxxxxx xxxx xx xxxxxxx.","Pure Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410752","ORL","ORL","Surname0283, Given0283","City0109","03/18/26","9645","57173","34978","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0283","person0283@example.com","04/30/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"203856","FTMYR","FTMYR","Surname0284, Given0284","City0014","03/18/26","12958","57174","34975","Door","","","","Paid In Full","Canvass","0.0000","(555)555-0284","person0284@example.com","04/08/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412233","ORL","ORL","Surname0285, Given0285","City0110","03/18/26","25848","57175","34979","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0285","person0285@example.com","","Pure Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411774","FTMYR","FTMYR","Surname0286, Given0286","City0016","03/18/26","34000","57176","34974","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0286","person0286@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411769","STPET","STPET","Surname0287, Given0287","City0002","03/18/26","20700","57178","35042","Win","","","","Paid In Full","Customer Referral","0.0000","(555)555-0287","person0287@example.com","04/10/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411793","SAR","SAR","Surname0288, Given0288","City0063","03/18/26","23711","57179","35041","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0288","person0288@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412235","FTMYR","FTMYR","Surname0289, Given0289","City0026","03/18/26","16510","57180","34984","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0289","person0289@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411977","ORL","ORL","Surname0290, Given0290","City0003","03/18/26","12841","57181","35052","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0290","person0290@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411845","LAKE","LAKE","Surname0291, Given0291","City0011","03/18/26","28500","57182","35020","Win","","","","Paid In Full","Google PPC Windows","0.0000","(555)555-0291","person0291@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"307165","FTMYR","FTMYR","Surname0292, Given0292","City0000","03/18/26","26700","57183","34983","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0292","person0292@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412151","BOCA","BOCA","Surname0293, Given0293","City0055","03/18/26","49359","57184","34976","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0293","person0293@example.com","04/14/2026 - Xxxxx, Xxxxx - XXX xxxxxxxx xxxxxxxx/xxxxxxxx

Xxxxxx xx Xxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"98757","SAR","SAR","Surname0294, Given0294","City0008","03/18/26","11271","57185","35019","SGD","","","","Paid In Full","Canvass","0.0000","(555)555-0294","person0294@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"87537","FTMYR","FTMYR","Surname0295, Given0295","City0000","03/18/26","19000","57186","34982","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0295","person0295@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412546","STPET","STPET","Surname0296, Given0296","City0111","03/18/26","27450","57187","35043","Win","","","","Paid In Full","Google PPC PMAX","0.0000","(555)555-0296","person0296@example.com","03/24/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxxxxxxxx 03/24/26**","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"148490","FTMYR","FTMYR","Surname0297, Given0297","City0016","03/18/26","17075","57188","34986","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0297","person0297@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412177","ORL","ORL","Surname0298, Given0298","City0060","03/18/26","21550","57189","35021","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0298","person0298@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412496","ORL","ORL","Surname0299, Given0299","City0017","03/18/26","7462","57190","34988","Win","","","","Paid In Full","HomeBuddy","0.0000","(555)555-0299","person0299@example.com","03/23/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411709","STPET","STPET","Surname0300, Given0300","City0079","03/18/26","11300","57191","35040","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0300","person0300@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"405439","FTLAU","FTLAU","Surname0301, Given0301","City0072","03/18/26","28774","57192","34977","Win","","","","Dead Deal","Lead Gurus","0.0000","(555)555-0301","person0301@example.com","03/19/2026 - Xxxxx, Xxxxx - Xxx xxxxxxxx
XXX xxxxxxxx
Xxxxxxxx Xxxxxxx Xxxx
x/x Xxxx Xxxxxxxx Xxxxxxxxxx
1815 Xxxxxxx Xxxx
Xxxxx 101
Xxxxx Xxxxx, XX 33004
954-289-4873
XXXXXXXXXXXX@XXXX .XXX

XXX xxxxxxxx

Xxxxxx xx Xxxxxx


","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412507","STPET","STPET","Surname0302, Given0302","City0112","03/18/26","24500","57193","35050","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0302","person0302@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412124","JAX","JAX","Surname0303, Given0303","City0113","03/18/26","10587","57194","35003","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0303","person0303@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412045","STPET","STPET","Surname0304, Given0304","City0007","03/18/26","21900","57195","35039","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0304","person0304@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411461","JAX","JAX","Surname0305, Given0305","City0114","03/18/26","24214","57197","35002","Win","","","","Cancelled","Lead Gurus","-1","(555)555-0305","person0305@example.com","04/01/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx XXX Xxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx Xxx Xxxxxxxxx**","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"290495","STPET","STPET","Surname0306, Given0306","City0043","03/19/26","10675","57198","35073","Door","","","","Paid In Full","Canvass","0.0000","(555)555-0306","person0306@example.com","05/04/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"359068","SAR","SAR","Surname0307, Given0307","City0027","03/19/26","21942","57199","35076","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0307","person0307@example.com","04/22/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412262","STPET","STPET","Surname0308, Given0308","City0015","03/19/26","25347","57200","35077","Win","","","","Cancelled","Canvass","0.0000","(555)555-0308","person0308@example.com","","Pure Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"393788","SAR","SAR","Surname0309, Given0309","City0027","03/19/26","25200","57201","35075","Win","","","","Credit Decline","MVP Marketing","0.0000","(555)555-0309","person0309@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412710","STPET","STPET","Surname0310, Given0310","City0106","03/19/26","46677","57202","35063","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0310","person0310@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412841","STPET","STPET","Surname0311, Given0311","City0115","03/19/26","28000","57203","35062","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0311","person0311@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412046","SAR","SAR","Surname0312, Given0312","City0035","03/19/26","24030","57204","35080","Win","","","","Paid In Full","Google","0.0000","(555)555-0312","person0312@example.com","03/27/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxx 03/25/26**","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412765","FTMYR","FTMYR","Surname0313, Given0313","City0014","03/19/26","85902","57205","35007","Door","","","","Paid In Full","Google","0.0000","(555)555-0313","person0313@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412589","ORL","ORL","Surname0314, Given0314","City0017","03/19/26","21454","57206","35023","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0314","person0314@example.com","03/23/2026 - Xxxxxx, Xxxxxxx - Xxxxxxxxx'x Xxxxxxxxxxx XXX Xxxxxxxx
XXX Xxxx Xxx xxxxxxxx Xxx
Xxxxxxx Xxxxxx Xxx xxxxxxxx
XXX Xxxxxxx 984 xxx xxxx xxx. Xxx xxxxxxxx xx 32162
XXX Xxxxx 352-751-3912
XXX Xxxxx xxxxxxxxxx@xxxxxxxxxxx.xxx","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412853","FTMYR","FTMYR","Surname0315, Given0315","City0014","03/19/26","24673","57207","35006","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0315","person0315@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412687","FTMYR","FTMYR","Surname0316, Given0316","City0016","03/19/26","9970","57208","35008","Win","","","","Cancelled","Canvass","0.0000","(555)555-0316","person0316@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412823","FTMYR","FTMYR","Surname0317, Given0317","City0000","03/19/26","13713","57209","35005","Win","","","","Paid In Full","Customer Referral","0.0000","(555)555-0317","person0317@example.com","04/08/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412609","ORL","ORL","Surname0318, Given0318","City0116","03/19/26","12126","57210","35053","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0318","person0318@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"189886","FTMYR","FTMYR","Surname0319, Given0319","City0040","03/19/26","15545","57211","35009","Door","","","","Cancelled","Canvass","0.0000","(555)555-0319","","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412123","STPET","STPET","Surname0320, Given0320","City0117","03/20/26","13820","57212","35085","Win","","","","Paid In Full","TownShowCase","0.0000","(555)555-0320","person0320@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412883","FTMYR","FTMYR","Surname0321, Given0321","City0016","03/20/26","9787","57213","35010","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0321","person0321@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412938","STPET","STPET","Surname0322, Given0322","City0053","03/20/26","18679","57214","35081","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0322","person0322@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411549","SAR","SAR","Surname0323, Given0323","City0034","03/20/26","31045","57215","35082","Win","","","","Paid In Full","Website Estimate Calculator","0.0000","(555)555-0323","person0323@example.com","04/13/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"413150","ORL","ORL","Surname0324, Given0324","City0089","03/20/26","12908","57216","35027","Win","","","","Dead Deal","Google PPC Windows","0.0000","(555)555-0324","person0324@example.com","03/23/2026 - Xxxxxx, Xxxxxxx - Xxxxxxxxx'x Xxxxxxxxxxx XXX Xxxxxxxx
XXX Xxxx Xxxxxx Xxxxx XXX
Xxxxxxx Xxxxxx Xxxxxx Xxxxxx
XXX Xxxxxxx 13601 Xxx Xxxx Xxxx
XXX Xxxxx 352-307-0696
XXX Xxxxx Xxxxxxx@xxxxxxxxxxxxxxxx.xxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"239866","STPET","STPET","Surname0325, Given0325","City0043","03/20/26","15619","57217","35083","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0325","person0325@example.com","05/04/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX xxxx xxx xxxxxxxxx xxxx xxx xxxxxxx xxx xxx xxxxxx.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411520","STPET","STPET","Surname0326, Given0326","City0112","03/20/26","9694","57218","35084","Win","","","","Paid In Full","Facebook","0.0000","(555)555-0326","person0326@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411848","FTMYR","FTMYR","Surname0327, Given0327","City0118","03/20/26","41000","57219","35030","Win","","","","Paid In Full","Self Generated","0.0000","(555)555-0327","person0327@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"412919","FTMYR","FTMYR","Surname0328, Given0328","City0040","03/20/26","13754","57220","35025","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0328","person0328@example.com","03/24/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxxxxxxxx 03/24/26**","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
